date,level,degrees
5/21/2015,146.7268071,5254
5/22/2015,146.7214236,5255
5/23/2015,146.7162147,5256
5/24/2015,146.711185,5257
5/25/2015,146.7063385,5258
5/26/2015,146.7016796,5259
5/27/2015,146.6972124,5260
5/28/2015,146.692941,5261
5/29/2015,146.6888694,5262
5/30/2015,146.6850016,5263
5/31/2015,146.6813416,5264
6/1/2015,146.6778932,5265
6/2/2015,146.6746602,5266
6/3/2015,146.6716463,5267
6/4/2015,146.6688552,5268
6/5/2015,146.6662904,5269
6/6/2015,146.6639556,5270
6/7/2015,146.661854,5271
6/8/2015,146.6599892,5272
6/9/2015,146.6583645,5273
6/10/2015,146.656983,5274
6/11/2015,146.655848,5275
6/12/2015,146.6549624,5276
6/13/2015,146.6543294,5277
6/14/2015,146.6539519,5278
6/15/2015,146.6538327,5279
6/16/2015,146.6539746,5280
6/17/2015,146.6543803,5281
6/18/2015,146.6550524,5282
6/19/2015,146.6559935,5283
6/20/2015,146.657206,5284
6/21/2015,146.6586922,5285
6/22/2015,146.6604545,5286
6/23/2015,146.6624951,5287
6/24/2015,146.6648161,5288
6/25/2015,146.6674196,5289
6/26/2015,146.6703074,5290
6/27/2015,146.6734814,5291
6/28/2015,146.6769435,5292
6/29/2015,146.6806952,5293
6/30/2015,146.6847383,5294
7/1/2015,146.6890742,5295
7/2/2015,146.6937043,5296
7/3/2015,146.6986299,5297
7/4/2015,146.7038524,5298
7/5/2015,146.7093728,5299
7/6/2015,146.7151922,5300
7/7/2015,146.7213117,5301
7/8/2015,146.7277319,5302
7/9/2015,146.7344538,5303
7/10/2015,146.7414781,5304
7/11/2015,146.7488053,5305
7/12/2015,146.7564359,5306
7/13/2015,146.7643705,5307
7/14/2015,146.7726092,5308
7/15/2015,146.7811523,5309
7/16/2015,146.79,5310
7/17/2015,146.7991523,5311
7/18/2015,146.8086092,5312
7/19/2015,146.8183705,5313
7/20/2015,146.8284359,5314
7/21/2015,146.8388053,5315
7/22/2015,146.8494781,5316
7/23/2015,146.8604538,5317
7/24/2015,146.8717319,5318
7/25/2015,146.8833117,5319
7/26/2015,146.8951922,5320
7/27/2015,146.9073728,5321
7/28/2015,146.9198524,5322
7/29/2015,146.9326299,5323
7/30/2015,146.9457043,5324
7/31/2015,146.9590742,5325
8/1/2015,146.9727383,5326
8/2/2015,146.9866952,5327
8/3/2015,147.0009435,5328
8/4/2015,147.0154814,5329
8/5/2015,147.0303074,5330
8/6/2015,147.0454196,5331
8/7/2015,147.0608161,5332
8/8/2015,147.0764951,5333
8/9/2015,147.0924545,5334
8/10/2015,147.1086922,5335
8/11/2015,147.125206,5336
8/12/2015,147.1419935,5337
8/13/2015,147.1590524,5338
8/14/2015,147.1763803,5339
8/15/2015,147.1939746,5340
8/16/2015,147.2118327,5341
8/17/2015,147.2299519,5342
8/18/2015,147.2483294,5343
8/19/2015,147.2669624,5344
8/20/2015,147.285848,5345
8/21/2015,147.304983,5346
8/22/2015,147.3243645,5347
8/23/2015,147.3439892,5348
8/24/2015,147.363854,5349
8/25/2015,147.3839556,5350
8/26/2015,147.4042904,5351
8/27/2015,147.4248552,5352
8/28/2015,147.4456463,5353
8/29/2015,147.4666602,5354
8/30/2015,147.4878932,5355
8/31/2015,147.5093416,5356
9/1/2015,147.5310016,5357
9/2/2015,147.5528694,5358
9/3/2015,147.574941,5359
9/4/2015,147.5972124,5360
9/5/2015,147.6196796,5361
9/6/2015,147.6423385,5362
9/7/2015,147.665185,5363
9/8/2015,147.6882147,5364
9/9/2015,147.7114236,5365
9/10/2015,147.7348071,5366
9/11/2015,147.758361,5367
9/12/2015,147.7820807,5368
9/13/2015,147.8059619,5369
9/14/2015,147.83,5370
9/15/2015,147.8541904,5371
9/16/2015,147.8785284,5372
9/17/2015,147.9030095,5373
9/18/2015,147.9276289,5374
9/19/2015,147.9523817,5375
9/20/2015,147.9772634,5376
9/21/2015,148.0022689,5377
9/22/2015,148.0273934,5378
9/23/2015,148.0526321,5379
9/24/2015,148.0779799,5380
9/25/2015,148.1034318,5381
9/26/2015,148.128983,5382
9/27/2015,148.1546283,5383
9/28/2015,148.1803626,5384
9/29/2015,148.206181,5385
9/30/2015,148.2320781,5386
10/1/2015,148.2580489,5387
10/2/2015,148.2840883,5388
10/3/2015,148.310191,5389
10/4/2015,148.3363518,5390
10/5/2015,148.3625655,5391
10/6/2015,148.3888269,5392
10/7/2015,148.4151307,5393
10/8/2015,148.4414715,5394
10/9/2015,148.4678443,5395
10/10/2015,148.4942435,5396
10/11/2015,148.520664,5397
10/12/2015,148.5471005,5398
10/13/2015,148.5735476,5399
10/14/2015,148.6,5400
10/15/2015,148.6264524,5401
10/16/2015,148.6528995,5402
10/17/2015,148.679336,5403
10/18/2015,148.7057565,5404
10/19/2015,148.7321557,5405
10/20/2015,148.7585285,5406
10/21/2015,148.7848693,5407
10/22/2015,148.8111731,5408
10/23/2015,148.8374345,5409
10/24/2015,148.8636482,5410
10/25/2015,148.889809,5411
10/26/2015,148.9159117,5412
10/27/2015,148.9419511,5413
10/28/2015,148.9679219,5414
10/29/2015,148.993819,5415
10/30/2015,149.0196374,5416
10/31/2015,149.0453717,5417
11/1/2015,149.071017,5418
11/2/2015,149.0965682,5419
11/3/2015,149.1220201,5420
11/4/2015,149.1473679,5421
11/5/2015,149.1726066,5422
11/6/2015,149.1977311,5423
11/7/2015,149.2227366,5424
11/8/2015,149.2476183,5425
11/9/2015,149.2723711,5426
11/10/2015,149.2969905,5427
11/11/2015,149.3214716,5428
11/12/2015,149.3458096,5429
11/13/2015,149.37,5430
11/14/2015,149.3940381,5431
11/15/2015,149.4179193,5432
11/16/2015,149.441639,5433
11/17/2015,149.4651929,5434
11/18/2015,149.4885764,5435
11/19/2015,149.5117853,5436
11/20/2015,149.534815,5437
11/21/2015,149.5576615,5438
11/22/2015,149.5803204,5439
11/23/2015,149.6027876,5440
11/24/2015,149.625059,5441
11/25/2015,149.6471306,5442
11/26/2015,149.6689984,5443
11/27/2015,149.6906584,5444
11/28/2015,149.7121068,5445
11/29/2015,149.7333398,5446
11/30/2015,149.7543537,5447
12/1/2015,149.7751448,5448
12/2/2015,149.7957096,5449
12/3/2015,149.8160444,5450
12/4/2015,149.836146,5451
12/5/2015,149.8560108,5452
12/6/2015,149.8756355,5453
12/7/2015,149.895017,5454
12/8/2015,149.914152,5455
12/9/2015,149.9330376,5456
12/10/2015,149.9516706,5457
12/11/2015,149.9700481,5458
12/12/2015,149.9881673,5459
12/13/2015,150.0060254,5460
12/14/2015,150.0236197,5461
12/15/2015,150.0409476,5462
12/16/2015,150.0580065,5463
12/17/2015,150.074794,5464
12/18/2015,150.0913078,5465
12/19/2015,150.1075455,5466
12/20/2015,150.1235049,5467
12/21/2015,150.1391839,5468
12/22/2015,150.1545804,5469
12/23/2015,150.1696926,5470
12/24/2015,150.1845186,5471
12/25/2015,150.1990565,5472
12/26/2015,150.2133048,5473
12/27/2015,150.2272617,5474
12/28/2015,150.2409258,5475
12/29/2015,150.2542957,5476
12/30/2015,150.2673701,5477
12/31/2015,150.2801476,5478
1/1/2016,150.2926272,5479
1/2/2016,150.3048078,5480
1/3/2016,150.3166883,5481
1/4/2016,150.3282681,5482
1/5/2016,150.3395462,5483
1/6/2016,150.3505219,5484
1/7/2016,150.3611947,5485
1/8/2016,150.3715641,5486
1/9/2016,150.3816295,5487
1/10/2016,150.3913908,5488
1/11/2016,150.4008477,5489
1/12/2016,150.41,5490
1/13/2016,150.4188477,5491
1/14/2016,150.4273908,5492
1/15/2016,150.4356295,5493
1/16/2016,150.4435641,5494
1/17/2016,150.4511947,5495
1/18/2016,150.4585219,5496
1/19/2016,150.4655462,5497
1/20/2016,150.4722681,5498
1/21/2016,150.4786883,5499
1/22/2016,150.4848078,5500
1/23/2016,150.4906272,5501
1/24/2016,150.4961476,5502
1/25/2016,150.5013701,5503
1/26/2016,150.5062957,5504
1/27/2016,150.5109258,5505
1/28/2016,150.5152617,5506
1/29/2016,150.5193048,5507
1/30/2016,150.5230565,5508
1/31/2016,150.5265186,5509
2/1/2016,150.5296926,5510
2/2/2016,150.5325804,5511
2/3/2016,150.5351839,5512
2/4/2016,150.5375049,5513
2/5/2016,150.5395455,5514
2/6/2016,150.5413078,5515
2/7/2016,150.542794,5516
2/8/2016,150.5440065,5517
2/9/2016,150.5449476,5518
2/10/2016,150.5456197,5519
2/11/2016,150.5460254,5520
2/12/2016,150.5461673,5521
2/13/2016,150.5460481,5522
2/14/2016,150.5456706,5523
2/15/2016,150.5450376,5524
2/16/2016,150.544152,5525
2/17/2016,150.543017,5526
2/18/2016,150.5416355,5527
2/19/2016,150.5400108,5528
2/20/2016,150.538146,5529
2/21/2016,150.5360444,5530
2/22/2016,150.5337096,5531
2/23/2016,150.5311448,5532
2/24/2016,150.5283537,5533
2/25/2016,150.5253398,5534
2/26/2016,150.5221068,5535
2/27/2016,150.5186584,5536
2/28/2016,150.5149984,5537
2/29/2016,150.5111306,5538
3/1/2016,150.507059,5539
3/2/2016,150.5027876,5540
3/3/2016,150.4983204,5541
3/4/2016,150.4936615,5542
3/5/2016,150.488815,5543
3/6/2016,150.4837853,5544
3/7/2016,150.4785764,5545
3/8/2016,150.4731929,5546
3/9/2016,150.467639,5547
3/10/2016,150.4619193,5548
3/11/2016,150.4560381,5549
3/12/2016,150.45,5550
3/13/2016,150.4438096,5551
3/14/2016,150.4374716,5552
3/15/2016,150.4309905,5553
3/16/2016,150.4243711,5554
3/17/2016,150.4176183,5555
3/18/2016,150.4107366,5556
3/19/2016,150.4037311,5557
3/20/2016,150.3966066,5558
3/21/2016,150.3893679,5559
3/22/2016,150.3820201,5560
3/23/2016,150.3745682,5561
3/24/2016,150.367017,5562
3/25/2016,150.3593717,5563
3/26/2016,150.3516374,5564
3/27/2016,150.343819,5565
3/28/2016,150.3359219,5566
3/29/2016,150.3279511,5567
3/30/2016,150.3199117,5568
3/31/2016,150.311809,5569
4/1/2016,150.3036482,5570
4/2/2016,150.2954345,5571
4/3/2016,150.2871731,5572
4/4/2016,150.2788693,5573
4/5/2016,150.2705285,5574
4/6/2016,150.2621557,5575
4/7/2016,150.2537565,5576
4/8/2016,150.245336,5577
4/9/2016,150.2368995,5578
4/10/2016,150.2284524,5579
4/11/2016,150.22,5580
4/12/2016,150.2115476,5581
4/13/2016,150.2031005,5582
4/14/2016,150.194664,5583
4/15/2016,150.1862435,5584
4/16/2016,150.1778443,5585
4/17/2016,150.1694715,5586
4/18/2016,150.1611307,5587
4/19/2016,150.1528269,5588
4/20/2016,150.1445655,5589
4/21/2016,150.1363518,5590
4/22/2016,150.128191,5591
4/23/2016,150.1200883,5592
4/24/2016,150.1120489,5593
4/25/2016,150.1040781,5594
4/26/2016,150.096181,5595
4/27/2016,150.0883626,5596
4/28/2016,150.0806283,5597
4/29/2016,150.072983,5598
4/30/2016,150.0654318,5599
5/1/2016,150.0579799,5600
5/2/2016,150.0506321,5601
5/3/2016,150.0433934,5602
5/4/2016,150.0362689,5603
5/5/2016,150.0292634,5604
5/6/2016,150.0223817,5605
5/7/2016,150.0156289,5606
5/8/2016,150.0090095,5607
5/9/2016,150.0025284,5608
5/10/2016,149.9961904,5609
5/11/2016,149.99,5610
5/12/2016,149.9839619,5611
5/13/2016,149.9780807,5612
5/14/2016,149.972361,5613
5/15/2016,149.9668071,5614
5/16/2016,149.9614236,5615
5/17/2016,149.9562147,5616
5/18/2016,149.951185,5617
5/19/2016,149.9463385,5618
5/20/2016,149.9416796,5619
5/21/2016,149.9372124,5620
5/22/2016,149.932941,5621
5/23/2016,149.9288694,5622
5/24/2016,149.9250016,5623
5/25/2016,149.9213416,5624
5/26/2016,149.9178932,5625
5/27/2016,149.9146602,5626
5/28/2016,149.9116463,5627
5/29/2016,149.9088552,5628
5/30/2016,149.9062904,5629
5/31/2016,149.9039556,5630
6/1/2016,149.901854,5631
6/2/2016,149.8999892,5632
6/3/2016,149.8983645,5633
6/4/2016,149.896983,5634
6/5/2016,149.895848,5635
6/6/2016,149.8949624,5636
6/7/2016,149.8943294,5637
6/8/2016,149.8939519,5638
6/9/2016,149.8938327,5639
6/10/2016,149.8939746,5640
6/11/2016,149.8943803,5641
6/12/2016,149.8950524,5642
6/13/2016,149.8959935,5643
6/14/2016,149.897206,5644
6/15/2016,149.8986922,5645
6/16/2016,149.9004545,5646
6/17/2016,149.9024951,5647
6/18/2016,149.9048161,5648
6/19/2016,149.9074196,5649
6/20/2016,149.9103074,5650
6/21/2016,149.9134814,5651
6/22/2016,149.9169435,5652
6/23/2016,149.9206952,5653
6/24/2016,149.9247383,5654
6/25/2016,149.9290742,5655
6/26/2016,149.9337043,5656
6/27/2016,149.9386299,5657
6/28/2016,149.9438524,5658
6/29/2016,149.9493728,5659
6/30/2016,149.9551922,5660
7/1/2016,149.9613117,5661
7/2/2016,149.9677319,5662
7/3/2016,149.9744538,5663
7/4/2016,149.9814781,5664
7/5/2016,149.9888053,5665
7/6/2016,149.9964359,5666
7/7/2016,150.0043705,5667
7/8/2016,150.0126092,5668
7/9/2016,150.0211523,5669
7/10/2016,150.03,5670
7/11/2016,150.0391523,5671
7/12/2016,150.0486092,5672
7/13/2016,150.0583705,5673
7/14/2016,150.0684359,5674
7/15/2016,150.0788053,5675
7/16/2016,150.0894781,5676
7/17/2016,150.1004538,5677
7/18/2016,150.1117319,5678
7/19/2016,150.1233117,5679
7/20/2016,150.1351922,5680
7/21/2016,150.1473728,5681
7/22/2016,150.1598524,5682
7/23/2016,150.1726299,5683
7/24/2016,150.1857043,5684
7/25/2016,150.1990742,5685
7/26/2016,150.2127383,5686
7/27/2016,150.2266952,5687
7/28/2016,150.2409435,5688
7/29/2016,150.2554814,5689
7/30/2016,150.2703074,5690
7/31/2016,150.2854196,5691
8/1/2016,150.3008161,5692
8/2/2016,150.3164951,5693
8/3/2016,150.3324545,5694
8/4/2016,150.3486922,5695
8/5/2016,150.365206,5696
8/6/2016,150.3819935,5697
8/7/2016,150.3990524,5698
8/8/2016,150.4163803,5699
8/9/2016,150.4339746,5700
8/10/2016,150.4518327,5701
8/11/2016,150.4699519,5702
8/12/2016,150.4883294,5703
8/13/2016,150.5069624,5704
8/14/2016,150.525848,5705
8/15/2016,150.544983,5706
8/16/2016,150.5643645,5707
8/17/2016,150.5839892,5708
8/18/2016,150.603854,5709
8/19/2016,150.6239556,5710
8/20/2016,150.6442904,5711
8/21/2016,150.6648552,5712
8/22/2016,150.6856463,5713
8/23/2016,150.7066602,5714
8/24/2016,150.7278932,5715
8/25/2016,150.7493416,5716
8/26/2016,150.7710016,5717
8/27/2016,150.7928694,5718
8/28/2016,150.814941,5719
8/29/2016,150.8372124,5720
8/30/2016,150.8596796,5721
8/31/2016,150.8823385,5722
9/1/2016,150.905185,5723
9/2/2016,150.9282147,5724
9/3/2016,150.9514236,5725
9/4/2016,150.9748071,5726
9/5/2016,150.998361,5727
9/6/2016,151.0220807,5728
9/7/2016,151.0459619,5729
9/8/2016,151.07,5730
9/9/2016,151.0941904,5731
9/10/2016,151.1185284,5732
9/11/2016,151.1430095,5733
9/12/2016,151.1676289,5734
9/13/2016,151.1923817,5735
9/14/2016,151.2172634,5736
9/15/2016,151.2422689,5737
9/16/2016,151.2673934,5738
9/17/2016,151.2926321,5739
9/18/2016,151.3179799,5740
9/19/2016,151.3434318,5741
9/20/2016,151.368983,5742
9/21/2016,151.3946283,5743
9/22/2016,151.4203626,5744
9/23/2016,151.446181,5745
9/24/2016,151.4720781,5746
9/25/2016,151.4980489,5747
9/26/2016,151.5240883,5748
9/27/2016,151.550191,5749
9/28/2016,151.5763518,5750
9/29/2016,151.6025655,5751
9/30/2016,151.6288269,5752
10/1/2016,151.6551307,5753
10/2/2016,151.6814715,5754
10/3/2016,151.7078443,5755
10/4/2016,151.7342435,5756
10/5/2016,151.760664,5757
10/6/2016,151.7871005,5758
10/7/2016,151.8135476,5759
10/8/2016,151.84,5760
10/9/2016,151.8664524,5761
10/10/2016,151.8928995,5762
10/11/2016,151.919336,5763
10/12/2016,151.9457565,5764
10/13/2016,151.9721557,5765
10/14/2016,151.9985285,5766
10/15/2016,152.0248693,5767
10/16/2016,152.0511731,5768
10/17/2016,152.0774345,5769
10/18/2016,152.1036482,5770
10/19/2016,152.129809,5771
10/20/2016,152.1559117,5772
10/21/2016,152.1819511,5773
10/22/2016,152.2079219,5774
10/23/2016,152.233819,5775
10/24/2016,152.2596374,5776
10/25/2016,152.2853717,5777
10/26/2016,152.311017,5778
10/27/2016,152.3365682,5779
10/28/2016,152.3620201,5780
10/29/2016,152.3873679,5781
10/30/2016,152.4126066,5782
10/31/2016,152.4377311,5783
11/1/2016,152.4627366,5784
11/2/2016,152.4876183,5785
11/3/2016,152.5123711,5786
11/4/2016,152.5369905,5787
11/5/2016,152.5614716,5788
11/6/2016,152.5858096,5789
11/7/2016,152.61,5790
11/8/2016,152.6340381,5791
11/9/2016,152.6579193,5792
11/10/2016,152.681639,5793
11/11/2016,152.7051929,5794
11/12/2016,152.7285764,5795
11/13/2016,152.7517853,5796
11/14/2016,152.774815,5797
11/15/2016,152.7976615,5798
11/16/2016,152.8203204,5799
11/17/2016,152.8427876,5800
11/18/2016,152.865059,5801
11/19/2016,152.8871306,5802
11/20/2016,152.9089984,5803
11/21/2016,152.9306584,5804
11/22/2016,152.9521068,5805
11/23/2016,152.9733398,5806
11/24/2016,152.9943537,5807
11/25/2016,153.0151448,5808
11/26/2016,153.0357096,5809
11/27/2016,153.0560444,5810
11/28/2016,153.076146,5811
11/29/2016,153.0960108,5812
11/30/2016,153.1156355,5813
12/1/2016,153.135017,5814
12/2/2016,153.154152,5815
12/3/2016,153.1730376,5816
12/4/2016,153.1916706,5817
12/5/2016,153.2100481,5818
12/6/2016,153.2281673,5819
12/7/2016,153.2460254,5820
12/8/2016,153.2636197,5821
12/9/2016,153.2809476,5822
12/10/2016,153.2980065,5823
12/11/2016,153.314794,5824
12/12/2016,153.3313078,5825
12/13/2016,153.3475455,5826
12/14/2016,153.3635049,5827
12/15/2016,153.3791839,5828
12/16/2016,153.3945804,5829
12/17/2016,153.4096926,5830
12/18/2016,153.4245186,5831
12/19/2016,153.4390565,5832
12/20/2016,153.4533048,5833
12/21/2016,153.4672617,5834
12/22/2016,153.4809258,5835
12/23/2016,153.4942957,5836
12/24/2016,153.5073701,5837
12/25/2016,153.5201476,5838
12/26/2016,153.5326272,5839
12/27/2016,153.5448078,5840
12/28/2016,153.5566883,5841
12/29/2016,153.5682681,5842
12/30/2016,153.5795462,5843
12/31/2016,153.5905219,5844
1/1/2017,153.6011947,5845
1/2/2017,153.6115641,5846
1/3/2017,153.6216295,5847
1/4/2017,153.6313908,5848
1/5/2017,153.6408477,5849
1/6/2017,153.65,5850
1/7/2017,153.6588477,5851
1/8/2017,153.6673908,5852
1/9/2017,153.6756295,5853
1/10/2017,153.6835641,5854
1/11/2017,153.6911947,5855
1/12/2017,153.6985219,5856
1/13/2017,153.7055462,5857
1/14/2017,153.7122681,5858
1/15/2017,153.7186883,5859
1/16/2017,153.7248078,5860
1/17/2017,153.7306272,5861
1/18/2017,153.7361476,5862
1/19/2017,153.7413701,5863
1/20/2017,153.7462957,5864
1/21/2017,153.7509258,5865
1/22/2017,153.7552617,5866
1/23/2017,153.7593048,5867
1/24/2017,153.7630565,5868
1/25/2017,153.7665186,5869
1/26/2017,153.7696926,5870
1/27/2017,153.7725804,5871
1/28/2017,153.7751839,5872
1/29/2017,153.7775049,5873
1/30/2017,153.7795455,5874
1/31/2017,153.7813078,5875
2/1/2017,153.782794,5876
2/2/2017,153.7840065,5877
2/3/2017,153.7849476,5878
2/4/2017,153.7856197,5879
2/5/2017,153.7860254,5880
2/6/2017,153.7861673,5881
2/7/2017,153.7860481,5882
2/8/2017,153.7856706,5883
2/9/2017,153.7850376,5884
2/10/2017,153.784152,5885
2/11/2017,153.783017,5886
2/12/2017,153.7816355,5887
2/13/2017,153.7800108,5888
2/14/2017,153.778146,5889
2/15/2017,153.7760444,5890
2/16/2017,153.7737096,5891
2/17/2017,153.7711448,5892
2/18/2017,153.7683537,5893
2/19/2017,153.7653398,5894
2/20/2017,153.7621068,5895
2/21/2017,153.7586584,5896
2/22/2017,153.7549984,5897
2/23/2017,153.7511306,5898
2/24/2017,153.747059,5899
2/25/2017,153.7427876,5900
2/26/2017,153.7383204,5901
2/27/2017,153.7336615,5902
2/28/2017,153.728815,5903
3/1/2017,153.7237853,5904
3/2/2017,153.7185764,5905
3/3/2017,153.7131929,5906
3/4/2017,153.707639,5907
3/5/2017,153.7019193,5908
3/6/2017,153.6960381,5909
3/7/2017,153.69,5910
3/8/2017,153.6838096,5911
3/9/2017,153.6774716,5912
3/10/2017,153.6709905,5913
3/11/2017,153.6643711,5914
3/12/2017,153.6576183,5915
3/13/2017,153.6507366,5916
3/14/2017,153.6437311,5917
3/15/2017,153.6366066,5918
3/16/2017,153.6293679,5919
3/17/2017,153.6220201,5920
3/18/2017,153.6145682,5921
3/19/2017,153.607017,5922
3/20/2017,153.5993717,5923
3/21/2017,153.5916374,5924
3/22/2017,153.583819,5925
3/23/2017,153.5759219,5926
3/24/2017,153.5679511,5927
3/25/2017,153.5599117,5928
3/26/2017,153.551809,5929
3/27/2017,153.5436482,5930
3/28/2017,153.5354345,5931
3/29/2017,153.5271731,5932
3/30/2017,153.5188693,5933
3/31/2017,153.5105285,5934
4/1/2017,153.5021557,5935
4/2/2017,153.4937565,5936
4/3/2017,153.485336,5937
4/4/2017,153.4768995,5938
4/5/2017,153.4684524,5939
4/6/2017,153.46,5940
4/7/2017,153.4515476,5941
4/8/2017,153.4431005,5942
4/9/2017,153.434664,5943
4/10/2017,153.4262435,5944
4/11/2017,153.4178443,5945
4/12/2017,153.4094715,5946
4/13/2017,153.4011307,5947
4/14/2017,153.3928269,5948
4/15/2017,153.3845655,5949
4/16/2017,153.3763518,5950
4/17/2017,153.368191,5951
4/18/2017,153.3600883,5952
4/19/2017,153.3520489,5953
4/20/2017,153.3440781,5954
4/21/2017,153.336181,5955
4/22/2017,153.3283626,5956
4/23/2017,153.3206283,5957
4/24/2017,153.312983,5958
4/25/2017,153.3054318,5959
4/26/2017,153.2979799,5960
4/27/2017,153.2906321,5961
4/28/2017,153.2833934,5962
4/29/2017,153.2762689,5963
4/30/2017,153.2692634,5964
5/1/2017,153.2623817,5965
5/2/2017,153.2556289,5966
5/3/2017,153.2490095,5967
5/4/2017,153.2425284,5968
5/5/2017,153.2361904,5969
5/6/2017,153.23,5970
5/7/2017,153.2239619,5971
5/8/2017,153.2180807,5972
5/9/2017,153.212361,5973
5/10/2017,153.2068071,5974
5/11/2017,153.2014236,5975
5/12/2017,153.1962147,5976
5/13/2017,153.191185,5977
5/14/2017,153.1863385,5978
5/15/2017,153.1816796,5979
5/16/2017,153.1772124,5980
5/17/2017,153.172941,5981
5/18/2017,153.1688694,5982
5/19/2017,153.1650016,5983
5/20/2017,153.1613416,5984
5/21/2017,153.1578932,5985
5/22/2017,153.1546602,5986
5/23/2017,153.1516463,5987
5/24/2017,153.1488552,5988
5/25/2017,153.1462904,5989
5/26/2017,153.1439556,5990
5/27/2017,153.141854,5991
5/28/2017,153.1399892,5992
5/29/2017,153.1383645,5993
5/30/2017,153.136983,5994
5/31/2017,153.135848,5995
6/1/2017,153.1349624,5996
6/2/2017,153.1343294,5997
6/3/2017,153.1339519,5998
6/4/2017,153.1338327,5999
6/5/2017,153.1339746,6000
6/6/2017,153.1343803,6001
6/7/2017,153.1350524,6002
6/8/2017,153.1359935,6003
6/9/2017,153.137206,6004
6/10/2017,153.1386922,6005
6/11/2017,153.1404545,6006
6/12/2017,153.1424951,6007
6/13/2017,153.1448161,6008
6/14/2017,153.1474196,6009
6/15/2017,153.1503074,6010
6/16/2017,153.1534814,6011
6/17/2017,153.1569435,6012
6/18/2017,153.1606952,6013
6/19/2017,153.1647383,6014
6/20/2017,153.1690742,6015
6/21/2017,153.1737043,6016
6/22/2017,153.1786299,6017
6/23/2017,153.1838524,6018
6/24/2017,153.1893728,6019
6/25/2017,153.1951922,6020
6/26/2017,153.2013117,6021
6/27/2017,153.2077319,6022
6/28/2017,153.2144538,6023
6/29/2017,153.2214781,6024
6/30/2017,153.2288053,6025
7/1/2017,153.2364359,6026
7/2/2017,153.2443705,6027
7/3/2017,153.2526092,6028
7/4/2017,153.2611523,6029
7/5/2017,153.27,6030
7/6/2017,153.2791523,6031
7/7/2017,153.2886092,6032
7/8/2017,153.2983705,6033
7/9/2017,153.3084359,6034
7/10/2017,153.3188053,6035
7/11/2017,153.3294781,6036
7/12/2017,153.3404538,6037
7/13/2017,153.3517319,6038
7/14/2017,153.3633117,6039
7/15/2017,153.3751922,6040
7/16/2017,153.3873728,6041
7/17/2017,153.3998524,6042
7/18/2017,153.4126299,6043
7/19/2017,153.4257043,6044
7/20/2017,153.4390742,6045
7/21/2017,153.4527383,6046
7/22/2017,153.4666952,6047
7/23/2017,153.4809435,6048
7/24/2017,153.4954814,6049
7/25/2017,153.5103074,6050
7/26/2017,153.5254196,6051
7/27/2017,153.5408161,6052
7/28/2017,153.5564951,6053
7/29/2017,153.5724545,6054
7/30/2017,153.5886922,6055
7/31/2017,153.605206,6056
8/1/2017,153.6219935,6057
8/2/2017,153.6390524,6058
8/3/2017,153.6563803,6059
8/4/2017,153.6739746,6060
8/5/2017,153.6918327,6061
8/6/2017,153.7099519,6062
8/7/2017,153.7283294,6063
8/8/2017,153.7469624,6064
8/9/2017,153.765848,6065
8/10/2017,153.784983,6066
8/11/2017,153.8043645,6067
8/12/2017,153.8239892,6068
8/13/2017,153.843854,6069
8/14/2017,153.8639556,6070
8/15/2017,153.8842904,6071
8/16/2017,153.9048552,6072
8/17/2017,153.9256463,6073
8/18/2017,153.9466602,6074
8/19/2017,153.9678932,6075
8/20/2017,153.9893416,6076
8/21/2017,154.0110016,6077
8/22/2017,154.0328694,6078
8/23/2017,154.054941,6079
8/24/2017,154.0772124,6080
8/25/2017,154.0996796,6081
8/26/2017,154.1223385,6082
8/27/2017,154.145185,6083
8/28/2017,154.1682147,6084
8/29/2017,154.1914236,6085
8/30/2017,154.2148071,6086
8/31/2017,154.238361,6087
9/1/2017,154.2620807,6088
9/2/2017,154.2859619,6089
9/3/2017,154.31,6090
9/4/2017,154.3341904,6091
9/5/2017,154.3585284,6092
9/6/2017,154.3830095,6093
9/7/2017,154.4076289,6094
9/8/2017,154.4323817,6095
9/9/2017,154.4572634,6096
9/10/2017,154.4822689,6097
9/11/2017,154.5073934,6098
9/12/2017,154.5326321,6099
9/13/2017,154.5579799,6100
9/14/2017,154.5834318,6101
9/15/2017,154.608983,6102
9/16/2017,154.6346283,6103
9/17/2017,154.6603626,6104
9/18/2017,154.686181,6105
9/19/2017,154.7120781,6106
9/20/2017,154.7380489,6107
9/21/2017,154.7640883,6108
9/22/2017,154.790191,6109
9/23/2017,154.8163518,6110
9/24/2017,154.8425655,6111
9/25/2017,154.8688269,6112
9/26/2017,154.8951307,6113
9/27/2017,154.9214715,6114
9/28/2017,154.9478443,6115
9/29/2017,154.9742435,6116
9/30/2017,155.000664,6117
10/1/2017,155.0271005,6118
10/2/2017,155.0535476,6119
10/3/2017,155.08,6120
10/4/2017,155.1064524,6121
10/5/2017,155.1328995,6122
10/6/2017,155.159336,6123
10/7/2017,155.1857565,6124
10/8/2017,155.2121557,6125
10/9/2017,155.2385285,6126
10/10/2017,155.2648693,6127
10/11/2017,155.2911731,6128
10/12/2017,155.3174345,6129
10/13/2017,155.3436482,6130
10/14/2017,155.369809,6131
10/15/2017,155.3959117,6132
10/16/2017,155.4219511,6133
10/17/2017,155.4479219,6134
10/18/2017,155.473819,6135
10/19/2017,155.4996374,6136
